name,price,description,link
club c revenge,120.00,"The Revenge sneakers pay tribute to the original Club C a clean, minimal tennis shoe that was first served in the 80s. The reinforced toe cap, perforation and rubber sole stay true to the design, while a apple-green Vector logo at the side brings it up to date., ['Style:', '100032882', 'Gender:', 'Unisex\n', 'Padded ankle\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-revenge-ftwr-wht-glen-green-ftwr-wht
classic leather shoes,89.99,"Style:,100008493,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-cblack-pugry5-rbkg03
reebok royal bb4500 hi2 basketball shoes,79.99,"Lace up a true Reebok original when you wear these Royal BB 4500 basketball shoes. They look like you've just discovered them with the perfect patina of wear. Cracked details and an archive '80s Reebok Sport tag make them worn to perfection straight from the box., ['Style:', '100201314', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-royal-bb4500-hi2-basketball-shoes-white-black-barelygrey
renegade zip-up boots,189.99,"Brave the elements in comfort and style with Reebok's Renegade Zip-Up Boots. Waterproof suede upper, a shearling upper liner, and a bootie fur sock liner keep your feet dry and cozy, even on the coldest days. An ultralight midsole and rubber sole keep you light on your feet, while the 6.5-in boot shaft and Reebok logo on the midsole give the Renegade Boot a signature look. Live life on your own terms, no matter the temperature! Rated to comfortably take on the coldest days down to -30C, or -22F., ['Style:', 'PDPAB00798', 'Gender:', 'Men\n', 'Boot shaft: 6.5 in\n', 'Bootie fur sock liner\n', 'Comfort rated             to -30c | -22f\n', 'Shearling upper liner\n', 'Tumble nubuck mudguard\n', 'Ultralight midsole\n', 'Waterproof suede upper\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-renegade-zip-up-boots-black
shaq attaq shoes,225.00,"Style:,GX3881,Gender:,Unisex
,Lace closure
,Leather and synthetic upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-shaq-attaq-shoes-ftwwht-cblack-azure
renegade zip-up boots,189.99,"Brave the elements in comfort and style with Reebok's Renegade Zip-Up Boots. Waterproof suede upper, a shearling upper liner, and a bootie fur sock liner keep your feet dry and cozy, even on the coldest days. An ultralight midsole and rubber sole keep you light on your feet, while the 6.5-in boot shaft and Reebok logo on the midsole give the Renegade Boot a signature look. Live life on your own terms, no matter the temperature! Rated to comfortably take on the coldest days down to -30C, or -22F., ['Style:', 'PDPAB00798', 'Gender:', 'Men\n', 'Boot shaft: 6.5 in\n', 'Bootie fur sock liner\n', 'Comfort rated             to -30c | -22f\n', 'Shearling upper liner\n', 'Tumble nubuck mudguard\n', 'Ultralight midsole\n', 'Waterproof suede upper\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-renegade-zip-up-boots-chestnut
rowan waterproof winter boots,179.99,"These Rowan Winter Boots are perfect for cold, wet weather. Stylish and waterproof, they feature a padded nylon upper, waxy nubuck mudguard, two-tone faux shearling lining, ultralight midsole, rubber sole, and 400G insulation. Comfort rated to -30C/-22F, stay warm and dry in style., ['Style:', 'PDPAB00843', 'Gender:', 'Men\n', '400g insulation\n', 'Boot shaf\n', 'Puffy padded nylon upper\n', 'Rubber sole\n', 'Seam-sealed waterproof   bootie\n', 'Two-tone faux            shearling lining\n', 'Ultralight midsole\n', 'Waxy nubuck mudguard\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-rowan-waterproof-winter-boots-black
rowan waterproof winter boots,179.99,"These Rowan Winter Boots are perfect for cold, wet weather. Stylish and waterproof, they feature a padded nylon upper, waxy nubuck mudguard, two-tone faux shearling lining, ultralight midsole, rubber sole, and 400G insulation. Comfort rated to -30C/-22F, stay warm and dry in style., ['Style:', 'PDPAB00843', 'Gender:', 'Men\n', '400g insulation\n', 'Boot shaf\n', 'Puffy padded nylon upper\n', 'Rubber sole\n', 'Seam-sealed waterproof   bootie\n', 'Two-tone faux            shearling lining\n', 'Ultralight midsole\n', 'Waxy nubuck mudguard\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-rowan-waterproof-winter-boots-cognac-brown
maison margiela club c shoes,225.00,"Style:,H02408,Gender:,Unisex
,Custom-printed graphic on upper
,Lace closure
,Maison margiela collaboration
,Textile lining
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-maison-margiela-club-c-shoes-vecred-white-black
reebok runner 4 wide shoes,95.00,"Lace up in these men's Reebok wide-fit running shoes and log your daily kilometres in total comfort. They're made of lightweight mesh for breathability, with targeted padding in the collar and tongue for an extra cushy feel. An EVA midsole pads every step from warm-up to cool-down., ['Style:', '100062727', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-runner-4-wide-shoes-cblack-pugry5-ftwwht
question mid shoes,129.99,"Style:,GY2641,Gender:,Unisex
,Full grain leather upper with a suede toe
,Lace closure
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-question-mid-shoes-ftwwht-vecnav-pugry2
club c bulc shoes,89.99,"If you feel like you've seen these Reebok shoes before, it's because they're a classic with distinctively exaggerated proportions. Using heritage color accents, they keep their clean, iconic look with a full leather upper and subtle pops. The tongue label opens at the top to create a pocket., ['Style:', '100033925', 'Gender:', 'Unisex\n', 'Tongue stash\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-blk-ftwr-wht-reebok-rubber-gum
bb 4000 ii basketball shoes,79.99,"These basketball shoes blend design elements from archival hoops designs from the '80s and early '90s for a look that's heritage, modern and uniquely Reebok. They have a clean leather upper with sidestripes that add a pop of color. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too, ['Style:', '100074125', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-white-chalk-bon
atr chill shoes,79.99,"As the embroidery at the heel implies, these Reebok ATR Chill sneakers are an ode to our Above the Rim basketball collection from '93. They're updated with a multicoloured panelled upper and moulded OrthoLite sockliner., ['Style:', '100200469', 'Gender:', 'Unisex\n', 'Padded ankle\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-chill-shoes-cblack-bolprp-ftwwht
reebok court advance shoes,90.00,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010615', 'Gender:', 'Men\n', 'Dmx microbubbles in       midsole\n', 'Leather upper\n', 'Ortholite foam footbed\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwwht-ftwwht-clogrn
classic leather 2400 shoes,99.99,"Extra comfortable and extra luxe, these Classic Leather 2400 shoes give you all the things. A master mix of leather and suede makes the upper premium. Hits of reflective details level up your Reebok look. The sculpted midsole finishes things off nicely and feels as good as it looks., ['Style:', '100201040', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Reflective details\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-2400-shoes-white-black-white
reebok gl1100 shoes,79.99,"Embodying Reebok's retro flair, the GL1100 pays tribute to vintage running styles. The low-top silhouette features a textile upper with suede overlays and is fitted with a cushioned FuelFoam midsole and rubber outsole. The burgundy-red and steel-grey contrasts pop against the navy-blue backdrop., ['Style:', '100201237', 'Gender:', 'Unisex\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-gl1100-shoes-vectornavy-grey3-clburgundy
classic leather shoes,89.99,"Remix your look in these Reebok shoes. These shoes revamp the iconic Classic Leather with labels on the tongue and quarter panel that mash up eras. A coated leather and nubuck upper gives them all-day wearability. Pair them with pieces inspired by the '90s, '00s and beyond to create your own unique look., ['Style:', '100074346', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-pugry3-pugry2
club c 85 shoes,89.99,"These men's shoes reinvent the idea of vintage by combining retro elements from the '80s and '90s to create completely new details. The leather upper stays true to the original. The tongue label incorporates the heritage Starcrest logo and the modern Vector logo for a look that's all Reebok., ['Style:', '100202371', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-men-club-c-85-shoes-white-sport-green-blue-slate
classic leather 1983 vintage shoes,99.99,"This pair of the iconic Classic Leather shoes takes its design cues from Reebok's iconic court silhouette the Club C Vintage. The upper remixes the OG design with full-grain leather and suede. A die-cut EVA midsole offers lightweight cushioning., ['Style:', '100074340', 'Gender:', 'Men\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-1983-vintage-shoes-chalk-glegrn-cblack
zig dynamica 5 shoes,99.99,"Responsive, comfortable and versatile, these Reebok shoes are your everyday go-to pair. Their sleek mesh upper rides on FuelFoam cushioning with more height than ever before for a plush feel. The iconic zigzag midsole design creates a standout silhouette that transitions easily from your run to the rest of your day., ['Style:', '100074657', 'Gender:', 'Men\n', 'Foam midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-5-shoes-ftwwht-cblack-dynred
bb 4000 ii basketball shoes,79.99,"These basketball shoes blend design elements from archival hoops designs from the '80s and early '90s for a look that's heritage, modern and uniquely Reebok. They have a clean leather upper with sidestripes that add a pop of color. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100074941', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-chalk-dbrown-chalk
classic leather shoes,109.99,"Premium nubuck sneakers inspired by Thrift Shop nostalgia. The Classic Leather was first released in 1983 and has been a staple of Reebok's Classic series ever since. Featuring all-over leather with the iconic cross check. The sockliner is decorated with nostalgic details throughout., ['Style:', '100200755', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-taupe-beige-stone-grey
premier road plus vi shoes,99.99,"Like the futuristic styles of the '00s, these Reebok shoes take things into another dimension. All the dimensions. A TPU bridge and DMX foam cushioning make these kicks look 3-D and feel extra plush. A mix of textures on the upper creates a layered look., ['Style:', '100204592', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-premier-road-plus-vi-shoes-grey-6-grey-6-black
bb 4000 ii basketball shoes,79.99,"These basketball shoes blend design elements from archival hoops designs from the '80s and early '90s for a look that's heritage, modern and uniquely Reebok. They have a clean leather upper with sidestripes that add a pop of color. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100074942', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-purgry-drkgrn-purgry
bb 4000 ii basketball shoes,89.99,"Born on the hardwood. Remade for you. Rock those OG B-ball vibes every time you lace up these basketball-inspired shoes. A supple leather upper elevates your look. Retro details shine, including a debossed logo and TPU details. So clean. So fresh. All Reebok, all day., ['Style:', '100033737', 'Gender:', 'Unisex\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-ftwwht-pugry3-ftwwht
bb 4000 ii basketball shoes,79.99,"A courtside classic with an appeal that goes beyond basketball, the BB 4000 II is a modern take on our 89 favourites. The monochrome leather upper features graphic underlays and custom lettering that hail from the original BlackTop collection., ['Style:', '100074936', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-basketball-shoes-ftwwht-cblack-ftwwht
club c 85 vintage shoes,79.99,"Step back in time with the Club C 85 Vintage Shoes, designed for everyday wear. Part of the Tinted Vintage pack, these shoes offer a regular fit and are inspired by DIY dyeing trends, featuring stitching, webbing, and labels in darker tones. The washed suede upper adds a premium touch to this retro-inspired silhouette., ['Style:', '100074160', 'Gender:', 'Men\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-pugry2-cblack-pugry5
energen lux running shoes,69.99,"When life gets busy, it helps to simplify. These men's Reebok shoes are versatile enough for running a loop around the park, walking to work or checking a bunch of errands off the to-do list. The sleek upper and lightweight one-piece midsole add classic style that's totally wearable., ['Style:', '100202488', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : textile and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-lux-running-shoes-black-pure-grey-7
zig dynamica 5 shoes,89.99,"Responsive, comfortable and versatile, these Reebok shoes are your everyday go-to pair. Their sleek mesh upper rides on FuelFoam cushioning with more height than ever before for a plush feel. The iconic zigzag midsole design creates a standout silhouette that transitions easily from your run to the rest of your day., ['Style:', '100074662', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-5-shoes-cblack-cblack-ftwwht
phase court shoes,79.99,"Neutral shades make these Reebok Phase Court shoes infinitely easy to wear. But their clean, minimalist color isn't where this story ends. The upper goes luxe with full leather and a suede toe cap that adds texture. A special tongue label borrows from the '90s and 2000s vaults and is inspired by jerseys worn in competition., ['Style:', '100208251', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-phase-court-shoes-chalk-alabaster-grey
reebok court advance shoes,79.99,"The Court Advance sneakers have a classic tennis-inspired silhouette updated with teal and grey accents. The windowbox logo, Vector tab and reinforced toe panel keep the look firmly grounded in Reebok style., ['Style:', '100202640', 'Gender:', 'Unisex\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-white-soft-slate
reebok glide dmx shoes,79.99,"Retro running style gets a fresh update. These Reebok shoes have a mesh upper with suede overlays for a throwback vibe. DMX Microbubbles in the midsole make every step extra plush. See-through sidewalls reveal the bubbles for a techy effect., ['Style:', '100201250', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-dmx-shoes-white-vectorred-black
reebok x nasa club c 85 zip shoes,99.99,"Items from the NASA Artifact Transfer Program were the inspiration for these Reebok x NASA Club C 85 Zip Shoes. They have a leather and textile upper, a zip closure and an intentionally distressed midsole. Space enthusiasts will appreciate the signature NASA graphics and branding., ['Style:', '100210124', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Zipper closure\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-nasa-club-c-85-zip-shoes-grey-grey-tan
reebok lite 4 shoes,59.99,"Take a break from the daily grind and hit refresh with a quick run. These men's running shoes from Reebok have a lightweight midsole that gives you premium cushioning as you hit the pavement. The comfort levels stay high when you wear them for your commute, after-work errands or a meet-up with friends., ['Style:', '100074894', 'Gender:', 'Men\n', 'Eva midsole\n', 'Eva outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-lite-4-shoes-cblack-purgry-ftwwht
bb 4000 ii ‘96 basketball shoes,89.99,"Can't decide between which era of basketball heritage shoes you want to lace up? Problem solved. Like a mixtape of Reebok style, these sneakers give you the best of retro '80s and '90s hoops. The upper tells most of the story with a blend of leather, suede, and textile. No buzzer. All net., ['Style:', '100201680', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-4000-ii-96-basketball-shoes-black-white-glengreen
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100211081', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-white-white-black
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209144', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-bb-1000-shoes-black-black-grey-7
zig dynamica 5 shoes,89.99,"Responsive, comfortable and versatile, these Reebok shoes are your everyday go-to pair. Their sleek mesh upper rides on FuelFoam cushioning with more height than ever before for a plush feel. The iconic zigzag midsole design creates a standout silhouette that transitions easily from your run to the rest of your day., ['Style:', '100074658', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-5-shoes-ftwwht-ftwwht-purgry
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100213007', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-blue
court advance shoes,69.99,"The Court Advance sneakers have a classic tennis-inspired silhouette updated with teal and grey accents. The windowbox logo, Vector tab and reinforced toe panel keep the look firmly grounded in Reebok style., ['Style:', '100202584', 'Gender:', 'Men\n', 'Padded ankle collar\n', 'Padded tongue\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-white-white-vectornavy
bb 1000 shoes,59.99,"A courtside classic with an appeal that goes beyond basketball, the BB 1000 sneaker is a modern take on Reebok's favourite. The low-top silhouette is crafted with a supple upper, plus a durable rubber cupsole. Lightweight cushioning and a rubber outsole make sure you don't just look good. You feel good too., ['Style:', '100209145', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-bb-1000-shoes-white-white-grey-2
reebok court advance shoes,90.00,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010616', 'Gender:', 'Men\n', 'Dmx microbubbles in       midsole\n', 'Durable outsole\n', 'Leather upper\n', 'Ortholite foam footbed\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwwht-cdgry2-rbkg01
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100074181', 'Gender:', 'Unisex\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-dynred-black-purgry
classic leather shoes,89.99,"Style:,100008789,Gender:,Unisex
,Lace closure
,Leather upper
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-ftwwht-pugry3-purgry
nano court training shoes,150.00,"Step out of the gym and onto the court in these Reebok training shoes. Created for any game you play on the court, whether that's tennis, pickleball, padel, racquetball or badminton. They have a Flexweave upper with extra support where you need it most. A herringbone Griptonite rubber outsole provides multidirectional traction to keep you firmly planted on the court., ['Style:', '100204815', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-court-training-shoes-white-digital-lime-aqua
reebok court advance shoes,90.00,"All the Reebok style you love. These easy to wear Reebok Court Advance shoes showcase a classic vintage tennis silhouette that can be dressed up or down for any occasion. So comfortable with foam and DMX Microbubbles, you may want to wear them always. Available in multiple designs, so you can pick one to match your personality., ['Style:', '100010620', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-court-advance-shoes-chalk-dark-green
nano x4 training shoes,99.99,"The Nano X4 Training Shoes are one of the lightest and most breathable Nano iterations yet. These Reebok training shoes are crafted with enhanced stability and support, without excess design features that add weight. The updated Flexweave woven textile upper is ultralight and a new midfoot ventilation panel allows greater air flow. Ultimate stability comes from the innovative Lift and Run Chassis system, while Floatride Energy Foam cushions every stride., ['Style:', '100074684', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-black-ftwwht-orgfla
premier road plus vi shoes,99.99,"Like the futuristic styles of the '00s, these Reebok shoes take things into another dimension. All the dimensions. A TPU bridge and DMX foam cushioning make these kicks look 3-D and feel extra plush. A mix of textures on the upper creates a layered look., ['Style:', '100201155', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-premier-road-plus-vi-shoes-mahogany-rich-maroon-chalk
floatzig 1 shoes,129.99,"Why choose between soft and springy? Fast and smooth? Meet the new shape of running, the high energy return FloatZig 1. Designed to inspire everyone to lace up and get outside, these men's Reebok running shoes are built with premium lightweight foam technology in a geometry that enhances cushioning, energy return and a smooth transition to give a unique underfoot experience., ['Style:', '100206725', 'Gender:', 'Men\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatzig-1-shoes-black-dark-matter-grey-6
reebok glide shoes,79.99,"Nothing unnecessary. These Reebok Glide shoes give you the goods. Wear them with anything, thanks to a clean, minimalist design. Comfort is key with a plush sockliner and cushioned midsole., ['Style:', '100010027', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : leather and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-ftwwht-cdgry2-ftwwht
floatzig 1 shoes,109.99,"Why choose between soft and springy? Fast and smooth? Meet the new shape of running, the high energy return FloatZig 1. Designed to inspire everyone to lace up and get outside, these men's Reebok running shoes are built with premium lightweight foam technology in a geometry that enhances cushioning, energy return and a smooth transition to give a unique underfoot experience., ['Style:', '100206594', 'Gender:', 'Men\n', 'Floatride energy foam\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-floatzig-1-shoes-ftwwht-black-cybmin
classic leather 2400 shoes,89.99,"Extra comfortable and extra luxe, these Classic Leather 2400 shoes give you all the things. A master mix of leather and suede makes the upper premium. Hits of reflective details level up your Reebok look. The sculpted midsole finishes things off nicely and feels as good as it looks., ['Style:', '100201039', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : textile and       suede\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-2400-shoes-dark-matter-grey-5-grey-6
classic leather 2400 shoes,89.99,"Extra comfortable and extra luxe, these Classic Leather 2400 shoes give you all the things. A master mix of leather and suede makes the upper premium. Hits of reflective details level up your Reebok look. The sculpted midsole finishes things off nicely and feels as good as it looks., ['Style:', '100201038', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-2400-shoes-vintage-chalk-chalk-alabaster
classic nylon,110.00,"No matter where the day takes you next, these men's Reebok shoes are the perfect companion to get you there in style. True to their 1991 roots, they have a smooth nylon upper with buttery-soft suede overlays for a confident design you can mix or match with anything in your wardrobe., ['Style:', '100009273', 'Gender:', 'Men\n', 'Eva midsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-nylon-cblack-ftwwht-ftwwht
phase court shoes,79.99,"Neutral shades make these Reebok Phase Court shoes infinitely easy to wear. But their clean, minimalist color isn't where this story ends. The upper goes luxe with full leather and a suede toe cap that adds texture. A special tongue label borrows from the '90s and 2000s vaults and is inspired by jerseys worn in competition., ['Style:', '100201247', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-phase-court-shoes-white-white-darkgreen
phase court shoes,79.99,"Serve up retro court style. These low-cut Reebok shoes are inspired by late 80s Reebok tennis style. This modern-day version features a leather and suede upper. The outsole adds to the authentic vibe., ['Style:', '100074467', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-phase-court-shoes-ftwwht-chalk-vecnav
club c 85 shoes,89.99,"A fresh take on an '80s classic. These tennis-inspired Club C 85 shoes are all about self-expression. A leather upper with a neutral palette is a canvas for bright color pops and unexpected branding. Wear them and spread joy., ['Style:', '100074476', 'Gender:', 'Men\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-ftwwht-chalk-kinblu
club c 85 shoes,89.99,"These Club C 85 shoes only get better with age. As if they've already lived several lives, they have subtle hits of cracked leather. Savor the details from leather and suede on the upper to an open foam tongue. Logos to linings, these sneakers give you the OG Reebok goods., ['Style:', '100201118', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-white-white-chalk
phase court shoes,79.99,"Neutral shades make these Reebok Phase Court shoes infinitely easy to wear. But their clean, minimalist color isn't where this story ends. The upper goes luxe with full leather and a suede toe cap that adds texture. A special tongue label borrows from the '90s and 2000s vaults and is inspired by jerseys worn in competition., ['Style:', '100201249', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-phase-court-shoes-chalk-vintagechalk-richmaroon
club c 85 shoes,89.99,"These Club C 85 shoes only get better with age. As if they've already lived several lives, they have subtle hits of cracked leather. Savor the details from leather and suede on the upper to an open foam tongue. Logos to linings, these sneakers give you the OG Reebok goods., ['Style:', '100201119', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-chalk-weatheredwhite-vintagech
