name,price,description,link
Women's UA Shadow Elite 2 FG Soccer Cleats,275,"When you combine speed and agility, you become unstoppable on the pitch. The UA Shadow Elite was designed to help you change directions at the drop of a pin with a locked-in feel, making your fastest cuts even faster., UA IntelliKnit upper for minimalist ergonomic knit that delivers a second skin feel,Engineered zonal stretch, dynamic fit & lock-down design,Eyestay strike pods for increased ball control,Exo-mesh midfoot cage provides maximum support when cutting,Premium foam on internal heel for hold & comfort,Full-length carbon fiber agility outsole built for maximum speed & response in all directions,Regular,Style #: 3027240,Weight: 7 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/soccer/womens_ua_shadow_elite_2_fg_soccer_cleats/3027240.html?dwvar_3027240_color=001
Unisex UA HOVR™ Silencer Track Shoes,140,"Ideal for: Javelin,Lightweight, breathable embroidered upper gives you a locked-in fit & feel,3-point mid-foot strap for a powerful & secure fit to stabilize the foot while not restricting movement,UA HOVR™ cushioning provides 'zero gravity feel' to maintain energy return that helps eliminate impact,Pebax® midfoot shank provides added structure & support for more efficient foot-strike,Structural midsole rim helps keep the foot centered & provides added support & durability,Full-length, lightweight Pebax™ plate with perimeter-focused spikes for smooth transition to toe-off,Regular,Style #: 3022517,10-pin, full-length plate,Weight: 13.25oz / 375g,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_hovr_silencer_track_shoes/3022517.html?dwvar_3022517_color=003
Unisex UA Shakedown Elite 2 Track Spikes,190,"Built to take on 1500M to 10K, these track spikes have crazy range. Bouncy, energy-returning foam, a full-length plate, grippy 6-pin spikes, and the locked-in fit of a UA Warp upper will help you hit PRs this race season., Warp™ upper optimizes containment with lightweight lockdown & allows maximum breathability,Midsole geometry gets you up on your toes quicker for more momentum & faster turnover,Full-length plate provides rigidity & a solid platform for energized liftoffs,Increased midsole foam in the forefoot compresses & springs back for added lift & energy return,6-pin spike design in forefoot for enhanced grip on the track,Regular,Style #: 3027959,6-pin forefoot,Weight: 5.8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running/unisex_ua_shakedown_elite_2_track_spikes/3027959.html?dwvar_3027959_color=100
Unisex UA Velociti Elite 2 Running Shoes,315,"Tested by some of the world's fastest runners, these marathon shoes were built to hit race-winning speeds. A full-length, carbon plate adds propulsion, while rubberless UA Flow cushioning makes it light and grippy., Best for: Long & mid-distance races, like marathons, with a light, fast, explosive feel,Warp 2.0 upper optimizes containment with lightweight lockdown & allows maximum breathability,TPE sockliner for enhanced resiliency & bounce on every footstrike,Full-length carbon fiber plate delivers explosive lift offs with every stride,Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface,Outsole material is super-durable & increases ground traction,360° reflectivity for added visibility in low-light runs,Regular,Style #: 3027205,Offset 8mm,Weight 8.2 oz,Lace Type : Standard Tie,Imported,Neutral: For runners who need a balance of flexibility and cushioning.",https://www.underarmour.ca/en-ca/p/running/unisex_ua_velociti_elite_2_running_shoes/3027205.html?dwvar_3027205_color=004
Women's UA Glyde 2 MT Softball Cleats,120,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Textile upper with PU coating combines sneaker-like comfort, breathability & ultimate durability,Enhanced fit with plush pocket around the ankle for comfort & support,Lightweight, molded PerfX Pro sockliner molds to your foot for maximum step-in comfort,Charged Cushioning® midsole converts impact into explosive speed & power on the diamond,UA Microtips cleat plate provides more comfort, traction & less weight,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3026601,Weight: 11.18 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/softball/womens_ua_glyde_2_mt_softball_cleats/3026601.html?dwvar_3026601_color=102
Unisex UA Phantom 4 Luxe Shoes,150,"With the comfort and durability of a technical performance shoe plus the clean look and feel of a street sneaker, UA Phantom 4 is the ultimate outfit finisher., Premium suede upper for an elevated look & feel,Extra-springy UA HOVR™+ cushioning reduces impact, returns energy & helps propel you forward,Sleek TPU heel counter,Plush, molded sockliner for enhanced comfort,Rubber outsole for added traction & durability,Reflective details,Regular,Style #: 3027874,Removable sockliner,Weight: 12.134 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/sportswear/unisex_ua_phantom_4_luxe_shoes/3027874.html?dwvar_3027874_color=100
Unisex UA Phantom 4 Luxe Shoes,150,"With the comfort and durability of a technical performance shoe plus the clean look and feel of a street sneaker, UA Phantom 4 is the ultimate outfit finisher., Premium suede upper for an elevated look & feel,Extra-springy UA HOVR™+ cushioning reduces impact, returns energy & helps propel you forward,Sleek TPU heel counter,Plush, molded sockliner for enhanced comfort,Rubber outsole for added traction & durability,Reflective details,Regular,Style #: 3027874,Removable sockliner,Weight: 12.134 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/sportswear/unisex_ua_phantom_4_luxe_shoes/3027874.html?dwvar_3027874_color=001
Women's UA Glyde 2 MT Softball Cleats,120,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Textile upper with PU coating combines sneaker-like comfort, breathability & ultimate durability,Enhanced fit with plush pocket around the ankle for comfort & support,Lightweight, molded PerfX Pro sockliner molds to your foot for maximum step-in comfort,Charged Cushioning® midsole converts impact into explosive speed & power on the diamond,UA Microtips cleat plate provides more comfort, traction & less weight,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3026601,Weight: 11.18 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/softball/womens_ua_glyde_2_mt_softball_cleats/3026601.html?dwvar_3026601_color=001
Unisex UA Shakedown Elite 2 Track Spikes,190,"Built to take on 1500M to 10K, these track spikes have crazy range. Bouncy, energy-returning foam, a full-length plate, grippy 6-pin spikes, and the locked-in fit of a UA Warp upper will help you hit PRs this race season., Warp™ upper optimizes containment with lightweight lockdown & allows maximum breathability,Midsole geometry gets you up on your toes quicker for more momentum & faster turnover,Full-length plate provides rigidity & a solid platform for energized liftoffs,Increased midsole foam in the forefoot compresses & springs back for added lift & energy return,6-pin spike design in forefoot for enhanced grip on the track,Regular,Style #: 3027959,6-pin forefoot,Weight: 5.8 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running/unisex_ua_shakedown_elite_2_track_spikes/3027959.html?dwvar_3027959_color=101
Women's UA Glyde 2 MT TPU Softball Cleats,105,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Textile upper with PU coating combines sneaker-like comfort, breathability & ultimate durability,Enhanced fit with plush pocket around the ankle for comfort & support,Lightweight, molded PerfX Pro sockliner molds to your foot for maximum step-in comfort,Charged Cushioning® midsole converts impact into explosive speed & power on the diamond,UA Microtips TPU cleat plate provides more comfort,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3026603,Weight: 10.69 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/softball/womens_ua_glyde_2_mt_tpu_softball_cleats/3026603.html?dwvar_3026603_color=100
Unisex Curry 12 'Gravity' Basketball Shoes,170,"You're in his orbit. Stephen is a force—pulling his team together and disrupting defenses. Curry 12 'Gravity' defies physics with UA Flow's anti-gravity grip and an explosion of high-vis color., Breathable engineered mesh upper with durable overlays for comfort & control through dynamic movements,Molded tongue for ultimate comfort,External, 3D-molded TPU heel counter for enhanced fit & support,Die-cut, open cell foam sockliner for enhanced step-in comfort,Multi-segment forefoot plate for game-changing court feel & support & midfoot shank for added stability,Dual-density UA Flow cushioning for premium comfort that is super light, bouncy & provides insane grip,Durable UA Flow outsole provides better court feel so you can cut & stop/start faster than ever before,Regular,Style #: 3027629,Weight: 12.125 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/unisex_curry_12_gravity_basketball_shoes/3027629.html?dwvar_3027629_color=100
Unisex UA Kick Sprint 4 Track Spikes,90,"Designed for sprinting. Lightweight, breathable, flexible...and crazy-fast., Lightweight synthetic upper open mesh panels for ventilation,EVA sockliner provides extra cushioning & rebound,One-piece Micro G® foam midsole turns cushioned landings into explosive takeoffs,¾ Length Pebax® cleat plate is ultra-strong, flexible &lightweight for explosive propulsion,Removable 6-pin spike outsole gives you perfect traction to accelerate & maintain top speeds,Regular,Style #: 3025461,¼"" pyramid spikes,Weight: 6.5 oz.,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_kick_sprint_4_track_spikes/3025461.html?dwvar_3025461_color=002
Men's Project Rock 7 Training Shoes,190,"Put to the test by The Rock himself. With the ultra-precise fit of a UA Clone upper, responsive UA HOVR™ cushioning and UA TriBase™ to maximizes ground contact, the PR7 is built to help you push beyond your limits., UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,One piece tongue & upper construction allows for a seamless & one-of-a-kind fit,Plush foam on the inside of the collar for max comfort & perforations on the tongue & upper for breathability,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027668,Offset: 6mm,Weight: 12.5 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/training/mens_project_rock_7_training_shoes/3027668.html?dwvar_3027668_color=300
Women's UA Glyde 2 MT Softball Cleats,120,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Textile upper with PU coating combines sneaker-like comfort, breathability & ultimate durability,Enhanced fit with plush pocket around the ankle for comfort & support,Lightweight, molded PerfX Pro sockliner molds to your foot for maximum step-in comfort,Charged Cushioning® midsole converts impact into explosive speed & power on the diamond,UA Microtips cleat plate provides more comfort, traction & less weight,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3026601,Weight: 11.18 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/softball/womens_ua_glyde_2_mt_softball_cleats/3026601.html?dwvar_3026601_color=105
Women's UA Glyde 2 MT TPU Softball Cleats,105,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Textile upper with PU coating combines sneaker-like comfort, breathability & ultimate durability,Enhanced fit with plush pocket around the ankle for comfort & support,Lightweight, molded PerfX Pro sockliner molds to your foot for maximum step-in comfort,Charged Cushioning® midsole converts impact into explosive speed & power on the diamond,UA Microtips TPU cleat plate provides more comfort,10 strategically placed cleats on perimeter for more points of ground contact to reduce cleat pressure,Regular,Style #: 3026603,Weight: 10.69 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/softball/womens_ua_glyde_2_mt_tpu_softball_cleats/3026603.html?dwvar_3026603_color=001
Women's UA Charged Breathe 2 Spikeless Golf Shoes,115,"These were designed from the ground up for female golfers. They're sleek, light, super-breathable, and have a Never-Wet treatment so your feet stay dry on your early-morning rounds., Breathable & durable microfiber leather upper with Never-Wet treatment to keep you cool & dry,Ortholite™️ sockliner for unmatched underfoot comfort & breathability,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability,UA Rotational Resistance outsole for lightweight lockdown traction,Spikeless outsole for a lighter, more flexible feel without any compromise in traction,Regular,Style #: 3026403,Weight: 8.5 oz.,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/golf/womens_ua_charged_breathe_2_spikeless_golf_shoes/3026403.html?dwvar_3026403_color=101
UA Project Rock BSR 4 RO,125,Regular,https://www.underarmour.ca/en-ca/p/training/ua_project_rock_bsr_4_ro/6003632.html?dwvar_6003632_color=625
Women's UA Locker IV Slides,25,"Every athlete needs some slides for the locker room—so we made the best. Comfortable and long-lasting., Quick drying one-piece performance molded EVA slide, perfect for locker room or poolside use,Strap, footbed & outsole are all engineered to transport water away from the foot,Regular,Style #: 3027013,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sandals_and_slides/womens_ua_locker_iv_slides/3027013.html?dwvar_3027013_color=100
Unisex UA Velociti Elite 2 Running Shoes,315,"Tested by some of the world's fastest runners, these marathon shoes were built to hit race-winning speeds. A full-length, carbon plate adds propulsion, while rubberless UA Flow cushioning makes it light and grippy., Best for: Long & mid-distance races, like marathons, with a light, fast, explosive feel,Warp 2.0 upper optimizes containment with lightweight lockdown & allows maximum breathability,TPE sockliner for enhanced resiliency & bounce on every footstrike,Full-length carbon fiber plate delivers explosive lift offs with every stride,Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface,Outsole material is super-durable & increases ground traction,360° reflectivity for added visibility in low-light runs,Regular,Style #: 3027205,Offset 8mm,Weight 8.2 oz,Lace Type : Standard Tie,Imported,Neutral: For runners who need a balance of flexibility and cushioning.",https://www.underarmour.ca/en-ca/p/running/unisex_ua_velociti_elite_2_running_shoes/3027205.html?dwvar_3027205_color=301
Unisex UA Sprint Pro 3 Track Spikes,150,"Designed for sprinting. Lightweight, breathable, flexible...and crazy-fast., Ideal for: power sprints, 60M / 100M / 200M,Lightweight, breathable embroidered upper gives you a locked-in fit & feel,Lightweight, structural forefoot film for added strength to maximize efficiency & power in propulsion,UA HOVR™ sockliner & dynamic Energy Web for comfortable landings, in-sole traction & responsive toe-offs,UA Micro G® high-rebound midsole helps eliminate impact & provide added energy return,Full-length Pebax™ plate & carbon blend provides structure for a smooth transition & propulsive take-offs,Regular,Style #: 3022516,8-Pin Forefoot,¼"" pyramid spikes & full-length plate,Weight: 6.35oz / 180g,Imported",https://www.underarmour.ca/en-ca/p/track_and_field/unisex_ua_sprint_pro_3_track_spikes/3022516.html?dwvar_3022516_color=003
Unisex UA FUTR X 4 Camo Basketball Shoes,165,"We upgraded your go-to basketball shoes with an adaptive UA IntelliKnit upper and adjustable strap for ultimate support and lockdown. And you get best-in-class cushioning and grip with UA Flow., Breathable UA IntelliKnit upper provides enhanced comfort with stretch & support where you need it,Dynamic adjustable strap for elevated fit & lockdown,TPU films & synthetic leather provide zonal support & lightweight stability,Achilles pillow & inner bootie provides ultimate heel lock,UA Flow cushioning technology is super-light, bouncy & provides insane grip,Durable UA Flow outsole provides better court feel so you can cut & stop/start faster than ever before,Regular,Style #: 3027772,Weight: 12.75 oz,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/basketball/unisex_ua_futr_x_4_camo_basketball_shoes/3027772.html?dwvar_3027772_color=001
Unisex UA Velociti Elite 2 Running Shoes,315,"Tested by some of the world's fastest runners, these marathon shoes were built to hit race-winning speeds. A full-length, carbon plate adds propulsion, while rubberless UA Flow cushioning makes it light and grippy., Best for: Long & mid-distance races, like marathons, with a light, fast, explosive feel,Warp 2.0 upper optimizes containment with lightweight lockdown & allows maximum breathability,TPE sockliner for enhanced resiliency & bounce on every footstrike,Full-length carbon fiber plate delivers explosive lift offs with every stride,Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface,Outsole material is super-durable & increases ground traction,360° reflectivity for added visibility in low-light runs,Regular,Style #: 3027205,Offset 8mm,Weight 8.2 oz,Lace Type : Standard Tie,Imported,Neutral: For runners who need a balance of flexibility and cushioning.",https://www.underarmour.ca/en-ca/p/running/unisex_ua_velociti_elite_2_running_shoes/3027205.html?dwvar_3027205_color=001
Unisex UA FUTR X 4 Basketball Shoes,155,"We upgraded your go-to basketball shoes with an adaptive UA IntelliKnit upper and adjustable strap for ultimate support and lockdown. And you get best-in-class cushioning and grip with UA Flow., Breathable UA IntelliKnit upper provides enhanced comfort with stretch & support where you need it,Dynamic adjustable strap for elevated fit & lockdown,TPU films & synthetic leather provide zonal support & lightweight stability,Achilles pillow & inner bootie provides ultimate heel lock,UA Flow cushioning technology is super-light, bouncy & provides insane grip,Durable UA Flow outsole provides better court feel so you can cut & stop/start faster than ever before,Regular,Style #: 3028333,Weight: 12.75 oz,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/unisex_ua_futr_x_4_basketball_shoes/3028333.html?dwvar_3028333_color=100
Unisex UA Velociti Elite 2 Running Shoes,315,"Tested by some of the world's fastest runners, these marathon shoes were built to hit race-winning speeds. A full-length, carbon plate adds propulsion, while rubberless UA Flow cushioning makes it light and grippy., Best for: Long & mid-distance races, like marathons, with a light, fast, explosive feel,Warp 2.0 upper optimizes containment with lightweight lockdown & allows maximum breathability,TPE sockliner for enhanced resiliency & bounce on every footstrike,Full-length carbon fiber plate delivers explosive lift offs with every stride,Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface,Outsole material is super-durable & increases ground traction,360° reflectivity for added visibility in low-light runs,Regular,Style #: 3027205,Offset 8mm,Weight 8.2 oz,Lace Type : Standard Tie,Imported,Neutral: For runners who need a balance of flexibility and cushioning.",https://www.underarmour.ca/en-ca/p/running/unisex_ua_velociti_elite_2_running_shoes/3027205.html?dwvar_3027205_color=103
Unisex UA Velociti Elite 2 Running Shoes,315,"Tested by some of the world's fastest runners, these marathon shoes were built to hit race-winning speeds. A full-length, carbon plate adds propulsion, while rubberless UA Flow cushioning makes it light and grippy., Best for: Long & mid-distance races, like marathons, with a light, fast, explosive feel,Warp 2.0 upper optimizes containment with lightweight lockdown & allows maximum breathability,TPE sockliner for enhanced resiliency & bounce on every footstrike,Full-length carbon fiber plate delivers explosive lift offs with every stride,Flow technology eliminates the rubber outsole, creating a more lightweight & seamless ride on any surface,Outsole material is super-durable & increases ground traction,360° reflectivity for added visibility in low-light runs,Regular,Style #: 3027205,Offset 8mm,Weight 8.2 oz,Lace Type : Standard Tie,Imported,Neutral: For runners who need a balance of flexibility and cushioning.",https://www.underarmour.ca/en-ca/p/running/unisex_ua_velociti_elite_2_running_shoes/3027205.html?dwvar_3027205_color=300
Women's UA Dynamic Select Training Shoes,125,"They're durable, breathable, cushioned, and give you the right support, workout after workout., Lightweight, breathable mesh upper,Molded TPU clip for added lateral support,Cushioned sockliner molds to your foot, eliminating slippage & providing ideal underfoot comfort,Charged Cushioning® midsole absorbs impact & converts it into a responsive burst,Durable rubber outsole with strategically placed flex grooves for multi-surface traction & flexibility,Regular,Style #: 3026609,Offset: 8mm,Weight: 9.48 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/training/womens_ua_dynamic_select_training_shoes/3026609.html?dwvar_3026609_color=001
Women's UA Dynamic Select Training Shoes,125,"They're durable, breathable, cushioned, and give you the right support, workout after workout., Lightweight, breathable mesh upper,Molded TPU clip for added lateral support,Cushioned sockliner molds to your foot, eliminating slippage & providing ideal underfoot comfort,Charged Cushioning® midsole absorbs impact & converts it into a responsive burst,Durable rubber outsole with strategically placed flex grooves for multi-surface traction & flexibility,Regular,Style #: 3026609,Offset: 8mm,Weight: 9.48 oz.,Lace type: Standard tie,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/training/womens_ua_dynamic_select_training_shoes/3026609.html?dwvar_3026609_color=103
Women's UA Locker IV Slides,25,"Every athlete needs some slides for the locker room—so we made the best. Comfortable and long-lasting., Quick drying one-piece performance molded EVA slide, perfect for locker room or poolside use,Strap, footbed & outsole are all engineered to transport water away from the foot,Regular,Style #: 3027013,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sandals_and_slides/womens_ua_locker_iv_slides/3027013.html?dwvar_3027013_color=001
Unisex UA FUTR X 4 Basketball Shoes,155,"We upgraded your go-to basketball shoes with an adaptive UA IntelliKnit upper and adjustable strap for ultimate support and lockdown. And you get best-in-class cushioning and grip with UA Flow., Breathable UA IntelliKnit upper provides enhanced comfort with stretch & support where you need it,Dynamic adjustable strap for elevated fit & lockdown,TPU films & synthetic leather provide zonal support & lightweight stability,Achilles pillow & inner bootie provides ultimate heel lock,UA Flow cushioning technology is super-light, bouncy & provides insane grip,Durable UA Flow outsole provides better court feel so you can cut & stop/start faster than ever before,Regular,Style #: 3027639,Weight: 12.75 oz,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/basketball/unisex_ua_futr_x_4_basketball_shoes/3027639.html?dwvar_3027639_color=003
Women's UA Ignite Pro Slides,45,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Medial strap cut out to help provide strategic pressure point relief,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026027,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sportswear/womens_ua_ignite_pro_slides/3026027.html?dwvar_3026027_color=100
Women's UA Ignite Pro Slides,45,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Medial strap cut out to help provide strategic pressure point relief,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026027,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sportswear/womens_ua_ignite_pro_slides/3026027.html?dwvar_3026027_color=101
Women's UA Ignite Pro Slides,45,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Medial strap cut out to help provide strategic pressure point relief,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026027,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sportswear/womens_ua_ignite_pro_slides/3026027.html?dwvar_3026027_color=001
Women's UA Charged Breeze 2 Running Shoes,110,"If you're looking for a lightweight, extremely breathable running shoe that's as responsive as it is durable—you found it., Lightweight, breathable mesh upper for increased ventilation,Internal bootie design for a close-to-the-foot fit & feel,Molded sockliner​ forms to the foot, eliminating slippage & providing ideal underfoot comfort,Charged Cushioning® midsole uses compression molded foam for ultimate responsiveness & durability​,Solid rubber outsole with strategically placed pods for added durability in high-abrasion areas​,Regular,Style #: 3026142,Offset: 8mm,Weight: 7 oz​.,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/womens_ua_charged_breeze_2_running_shoes/3026142.html?dwvar_3026142_color=100
Women's UA Glory 2 MC Lacrosse Cleats,125,"Built specifically for women's feet for superior fit and feel, the upper gives you support cut after cut and the cleat plate gives you optimal traction for explosive moves., Women's-specific build for superior fit & feel,Light, breathable Warp Knit upper with strategic TPU overlays for added durability & abrasion resistance,TPU overlays for lateral side lockdown & added support for cuts,Higher, 5/8 height knit collar & tongue gives you a locked-in but comfortable fit,3D-molded sockliner for added comfort & support,Strategically placed bladed & conical studs for improved braking & quick multi-directional movements,Secondary cleats engage to provide an added bite for razor sharp cuts & explosive acceleration,Regular,Style #: 3026645,Weight: 7.2 oz.,Lace type: Standard tie,Imported,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/lacrosse/womens_ua_glory_2_mc_lacrosse_cleats/3026645.html?dwvar_3026645_color=100
Women's UA Speed Swift Running Shoes,95,"Built insanely light and supportive so nothing will hold you back the second coach blows that whistle. Paired with soft, springy UA HOVR™ cushioning that pushes you forward—you'll crush those run drills., Lightweight, translucent mesh upper with sublimated speed graphic is super-breathable,Deluxe Comfort System sockliner molds to your foot for ultimate step-in comfort,Charged Cushioning® midsole provides all day comfort with responsiveness & durability,Durable rubber outsole provides traction & durability with flexibility where you need it for toe-off,Regular,Style #: 3027006,Offset: 8mm,Weight:,Lace type: Standard tie,Imported,NEUTRAL: For runners who need a balance of flexibility & cushioning",https://www.underarmour.ca/en-ca/p/running/womens_ua_speed_swift_running_shoes/3027006.html?dwvar_3027006_color=001
Unisex UA Spawn 6 Mid Basketball Shoes,150,"From the blacktop to the hardwood, the Spawn 6 can handle all day tournaments, deep playoff runs, and any challenge in between. This shoe's light, breathable, and tough enough to hold its own on any court., Lightweight, breathable engineered woven mesh upper with TPU skin overlays for durability & containment,Half-bootie molded textile heel provides ultimate ankle support & heel lock,Open cell foam sockliner for ultimate step in comfort,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Rounded outsole design allows quicker movements on the court with adaptive traction patterns to enhance grip,Regular,Style #: 3027647,Weight: 13.7 oz,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/armour_week/unisex_ua_spawn_6_mid_basketball_shoes/3027647.html?dwvar_3027647_color=102
Women's UA Ignite Pro Slides,45,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Medial strap cut out to help provide strategic pressure point relief,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026027,Imported,Wash inside out,Machine wash cold with similar colors on gentle cycle,Use only non-chlorine bleach when needed,Tumble dry low,Cool iron if needed",https://www.underarmour.ca/en-ca/p/sportswear/womens_ua_ignite_pro_slides/3026027.html?dwvar_3026027_color=600
Unisex UA Spawn 6 Mid Basketball Shoes,150,"From the blacktop to the hardwood, the Spawn 6 can handle all day tournaments, deep playoff runs, and any challenge in between. This shoe's light, breathable, and tough enough to hold its own on any court., Lightweight, breathable engineered woven mesh upper with TPU skin overlays for durability & containment,Half-bootie molded textile heel provides ultimate ankle support & heel lock,Open cell foam sockliner for ultimate step in comfort,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Rounded outsole design allows quicker movements on the court with adaptive traction patterns to enhance grip,Regular,Style #: 3027647,Weight: 13.7 oz,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/armour_week/unisex_ua_spawn_6_mid_basketball_shoes/3027647.html?dwvar_3027647_color=001
