name,price,description,link
Pre-School UA Jet '23 Basketball Shoes,54.97 - 70,"Locked in and ready for takeoff, the UA Jet is all about performance. The soft cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Cushioned EVA midsole delivers a lightweight & responsive feel underfoot​,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026636,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/basketball/pre-school_ua_jet_23_basketball_shoes/3026636.html?dwvar_3026636_color=003
Pre-School UA Jet '23 Basketball Shoes,54.97 - 70,"Locked in and ready for takeoff, the UA Jet is all about performance. The soft cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Cushioned EVA midsole delivers a lightweight & responsive feel underfoot​,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026636,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/basketball/pre-school_ua_jet_23_basketball_shoes/3026636.html?dwvar_3026636_color=600
Pre-School UA Jet '23 Basketball Shoes,54.97 - 70,"Locked in and ready for takeoff, the UA Jet is all about performance. The soft cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Cushioned EVA midsole delivers a lightweight & responsive feel underfoot​,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026636,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/basketball/pre-school_ua_jet_23_basketball_shoes/3026636.html?dwvar_3026636_color=005
Pre-School UA Jet '23 Basketball Shoes,54.97 - 70,"Locked in and ready for takeoff, the UA Jet is all about performance. The soft cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Cushioned EVA midsole delivers a lightweight & responsive feel underfoot​,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026636,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/basketball/pre-school_ua_jet_23_basketball_shoes/3026636.html?dwvar_3026636_color=400
Pre-School UA Lockdown 7 Basketball Shoes,65,"These are light, comfortable, and tough enough to last all season—making them a go-to court shoe year after year., Durable synthetic upper with mesh panels for added breathability & comfort,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for traction & durability,Regular,Style #: 3028514,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/hot_fashion/pre-school_ua_lockdown_7_basketball_shoes/3028514.html?dwvar_3028514_color=001
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=500
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=800
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=102
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=103
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=101
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=400
Pre-School UA Jet '23 Basketball Shoes,54.97 - 70,"Locked in and ready for takeoff, the UA Jet is all about performance. The soft cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Cushioned EVA midsole delivers a lightweight & responsive feel underfoot​,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026636,Lace type: Standard tie,Imported,Machine wash warm with similar colors,Use only non-chlorine bleach when needed,Tumble dry medium,Do not iron",https://www.underarmour.ca/en-ca/p/basketball/pre-school_ua_jet_23_basketball_shoes/3026636.html?dwvar_3026636_color=100
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=002
Girls' Pre-School UA Assert 10 AC Running Shoes,54.97 - 70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026190,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_running_shoes/3026190.html?dwvar_3026190_color=001
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=103
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=104
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=102
Grade School Curry 3Z 24 Basketball Shoes,95,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027627,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/grade_school_curry_3z_24_basketball_shoes/3027627.html?dwvar_3027627_color=101
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=106
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=100
Girls' Grade School UA Infinity 3.0 Running Shoes,80,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Soft, 3D printed mesh upper provides locked-in midfoot support & lightweight breathability,External heel counter for increased stability,Die-cut, full-length EVA sockliner for underfoot comfort & a custom fit,High abrasion EVA midsole with slightly curved shape to provide lightweight traction & durability,Bootie construction provides a snug, sock-like fit,Regular,Style #: 3027690,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_infinity_3.0_running_shoes/3027690.html?dwvar_3027690_color=002
Grade School Curry 3Z 24 Basketball Shoes,95,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027627,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/grade_school_curry_3z_24_basketball_shoes/3027627.html?dwvar_3027627_color=400
Grade School Curry 3Z 24 Basketball Shoes,95,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Durable leather upper with mesh inserts provides the perfect combination of comfort & performance,Internal midfoot shank adds stability to every move,UA Micro G® midsole provides a responsive feel underfoot & complete control on the court,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3027627,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/grade_school_curry_3z_24_basketball_shoes/3027627.html?dwvar_3027627_color=002
Girls' UA Glyde 2 RM Jr. Softball Cleats,45,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Lightweight textile upper & breathable toe box make it fit & feel like a sneaker,TPU toe cap provides added durability where you need it,Molded heel for added comfort & lockdown,Die-cut EVA sockliner for excellent comfort & durability under the foot,Rubber molded cleats provide aggressive traction on all surfaces with a lightweight, comfortable feel,Regular,Style #: 3026607,Weight: 7.95 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/softball/girls_ua_glyde_2_rm_jr._softball_cleats/3026607.html?dwvar_3026607_color=100
Girls' UA Glyde 2 RM Jr. Softball Cleats,45,"Women's feet are a different shape than men's. That's a fact. These shoes were built for women by women, giving you the best fit, traction, breathability, and serious score power., Lightweight textile upper & breathable toe box make it fit & feel like a sneaker,TPU toe cap provides added durability where you need it,Molded heel for added comfort & lockdown,Die-cut EVA sockliner for excellent comfort & durability under the foot,Rubber molded cleats provide aggressive traction on all surfaces with a lightweight, comfortable feel,Regular,Style #: 3026607,Weight: 7.95 oz.,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/softball/girls_ua_glyde_2_rm_jr._softball_cleats/3026607.html?dwvar_3026607_color=101
Girls' Grade School UA Infinity 3.0 Running Shoes,80,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Soft, 3D printed mesh upper provides locked-in midfoot support & lightweight breathability,External heel counter for increased stability,Die-cut, full-length EVA sockliner for underfoot comfort & a custom fit,High abrasion EVA midsole with slightly curved shape to provide lightweight traction & durability,Bootie construction provides a snug, sock-like fit,Regular,Style #: 3027690,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_infinity_3.0_running_shoes/3027690.html?dwvar_3027690_color=100
Girls' UA Ignite Pro Slides,33.97 - 40,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026039,Imported",https://www.underarmour.ca/en-ca/p/sandals_and_slides/girls_ua_ignite_pro_slides/3026039.html?dwvar_3026039_color=500
Girls' UA Ignite Pro Slides,33.97 - 40,"The memory foam not only feels great, but also helps eliminate pressure on your feet after you work out., Adjustable synthetic strap with soft foam lining for added comfort & perforations for breathability,Textured foam footbed for unprecedented comfort,EVA outsole built with durable traction pods in heel for lightweight cushioning & comfort,Regular,Style #: 3026039,Imported",https://www.underarmour.ca/en-ca/p/sandals_and_slides/girls_ua_ignite_pro_slides/3026039.html?dwvar_3026039_color=001
Girls' Pre-School UA Assert 10 AC Wide Running Shoes,70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Wide,Style #: 3026193,Lace type: Standard tie with hook & loop strap,Imported,Wide Sizing built to better fit athletes with wide feet",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_assert_10_ac_wide_running_shoes/3026193.html?dwvar_3026193_color=100
Girls' Infant UA Surge 4 AC Running Shoes,55,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027110,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_infant_ua_surge_4_ac_running_shoes/3027110.html?dwvar_3027110_color=100
Girls' Infant UA Surge 4 AC Running Shoes,55,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027110,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_infant_ua_surge_4_ac_running_shoes/3027110.html?dwvar_3027110_color=002
Girls' Grade School UA Charged Pursuit 3 Running Shoes,55.97 - 75,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Lightweight mesh upper delivers complete breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Charged Cushioning® midsole is firmer in the heel & softer in the forefoot for support & comfort,Tire inspired outsole pattern provides ultimate flex & superior traction,Regular,Style #: 3025011,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_charged_pursuit_3_running_shoes/3025011.html?dwvar_3025011_color=104
Girls' Infant UA Surge 4 AC Running Shoes,55,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027110,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_infant_ua_surge_4_ac_running_shoes/3027110.html?dwvar_3027110_color=500
Girls' Grade School UA Charged Pursuit 3 Running Shoes,55.97 - 75,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Lightweight mesh upper delivers complete breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Charged Cushioning® midsole is firmer in the heel & softer in the forefoot for support & comfort,Tire inspired outsole pattern provides ultimate flex & superior traction,Regular,Style #: 3025011,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_charged_pursuit_3_running_shoes/3025011.html?dwvar_3025011_color=002
Girls' Grade School UA Charged Pursuit 3 Running Shoes,55.97 - 75,"Light and flexible is the name of the game here. A lot of mesh for breathability and Charged Cushioning® to help protect against impact. Just put them on and run for miles., Lightweight mesh upper delivers complete breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Charged Cushioning® midsole is firmer in the heel & softer in the forefoot for support & comfort,Tire inspired outsole pattern provides ultimate flex & superior traction,Regular,Style #: 3025011,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_charged_pursuit_3_running_shoes/3025011.html?dwvar_3025011_color=001
Girls' Pre-School UA Surge 4 AC Running Shoes,65,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027109,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_pre-school_ua_surge_4_ac_running_shoes/3027109.html?dwvar_3027109_color=102
Girls' Grade School UA Assert 10 Running Shoes,61.97 - 75,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Solid rubber outsole covers high impact zones for greater durability with less weight,Regular,Style #: 3026189,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_assert_10_running_shoes/3026189.html?dwvar_3026189_color=102
Grade School UA SlipSpeed™ Printed Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028606,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/sportswear/grade_school_ua_slipspeed_printed_training_shoes/3028606.html?dwvar_3028606_color=101
Grade School Project Rock 7 Training Shoes,165,"UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,Plush foam on the inside of the ankle collar for maximum comfort,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027602,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_project_rock_7_training_shoes/3027602.html?dwvar_3027602_color=001
Girls' Grade School UA Speed Swift Running Shoes,80,"Built insanely light and supportive so nothing will hold you back the second coach blows that whistle., Lightweight, translucent mesh upper with sublimated speed graphic is super-breathable,Plush sockliner maintains it's shape for all-day comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole provides traction & durability with flexibility where you need it,Regular,Style #: 3028034,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_speed_swift_running_shoes/3028034.html?dwvar_3028034_color=003
Girls' Grade School UA Assert 10 Running Shoes,61.97 - 75,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Solid rubber outsole covers high impact zones for greater durability with less weight,Regular,Style #: 3026189,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/girls_grade_school_ua_assert_10_running_shoes/3026189.html?dwvar_3026189_color=001
