name,price,description,link
Boys' Grade School UA Assert 10 Wide Running Shoes,75,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Solid rubber outsole covers high impact zones for greater durability with less weight,Wide,Style #: 3026185,Lace type: Standard tie,Imported,Wide Sizing built to better fit athletes with wide feet",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_assert_10_wide_running_shoes/3026185.html?dwvar_3026185_color=400
Boys' Grade School UA Assert 10 Wide Running Shoes,75,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Solid rubber outsole covers high impact zones for greater durability with less weight,Wide,Style #: 3026185,Lace type: Standard tie,Imported,Wide Sizing built to better fit athletes with wide feet",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_assert_10_wide_running_shoes/3026185.html?dwvar_3026185_color=001
Boys' Pre-School UA Rogue 4 AL Running Shoes,73.97 - 80,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Lightweight, breathable mesh upper,External heel counter for increased stability,Stretch bungee laces for ease of entry, built to slip the shoe on & off,Plush sockliner maintains it's shape for all-day comfort,Full-length cushioned EVA midsole delivers the ultimate lightweight & responsive ride,Lightweight, durable outsole,Regular,Style #: 3027107,Lace type: Stretch elastic,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_rogue_4_al_running_shoes/3027107.html?dwvar_3027107_color=300
Boys' Infant UA Flash Running Shoes,50,"Just slip them on and go. The adjustable strap gives you a secure fit and the soft cushioning is light and comfortable., Lightweight, breathable upper with adjustable strap for a secure fit,Slip-on design for easy on/off,Toe cap for added durability where you need it most,EVA sockliner provides soft, step-in comfort,Cushioned EVA midsole for lightweight comfort & flexibility,Lightweight, durable outsole,Regular,Style #: 3026705,Imported,Wash garment inside out,Machine wash cold with like colors,Do not bleach,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/running_and_training/boys_infant_ua_flash_running_shoes/3026705.html?dwvar_3026705_color=001
Boys' Infant UA Flash Running Shoes,50,"Just slip them on and go. The adjustable strap gives you a secure fit and the soft cushioning is light and comfortable., Lightweight, breathable upper with adjustable strap for a secure fit,Slip-on design for easy on/off,Toe cap for added durability where you need it most,EVA sockliner provides soft, step-in comfort,Cushioned EVA midsole for lightweight comfort & flexibility,Lightweight, durable outsole,Regular,Style #: 3026705,Imported,Wash garment inside out,Machine wash cold with like colors,Do not bleach,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/running_and_training/boys_infant_ua_flash_running_shoes/3026705.html?dwvar_3026705_color=100
Boys' Pre-School UA Rogue 4 AL Running Shoes,73.97 - 80,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Lightweight, breathable mesh upper,External heel counter for increased stability,Stretch bungee laces for ease of entry, built to slip the shoe on & off,Plush sockliner maintains it's shape for all-day comfort,Full-length cushioned EVA midsole delivers the ultimate lightweight & responsive ride,Lightweight, durable outsole,Regular,Style #: 3027107,Lace type: Stretch elastic,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_rogue_4_al_running_shoes/3027107.html?dwvar_3027107_color=001
Boys' Pre-School UA Rogue 4 AL Running Shoes,73.97 - 80,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Lightweight, breathable mesh upper,External heel counter for increased stability,Stretch bungee laces for ease of entry, built to slip the shoe on & off,Plush sockliner maintains it's shape for all-day comfort,Full-length cushioned EVA midsole delivers the ultimate lightweight & responsive ride,Lightweight, durable outsole,Regular,Style #: 3027107,Lace type: Stretch elastic,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_rogue_4_al_running_shoes/3027107.html?dwvar_3027107_color=003
Boys' UA Leadoff Mid RM 3.0 Jr. Baseball Cleats,45,"Step up to the plate in the most comfortable cleats in the ballpark. They've got a soft, padded collar, the right amount of cushioning, and cleats that give you optimum traction without any underfoot pressure., Synthetic upper is lightweight & durable,Padded collar & heel construction for ultimate step-in comfort,Mid-top design for added ankle support,Full-length EVA midsole cushioning that evenly distributes cleat pressure underfoot for added comfort,Rubber molded cleats provide optimal traction & durability on all field surfaces,Regular,Style #: 3027454,Imported",https://www.underarmour.ca/en-ca/p/baseball/boys_ua_leadoff_mid_rm_3.0_jr._baseball_cleats/3027454.html?dwvar_3027454_color=001
Boys' Pre-School UA Outhustle 2 AL Running Shoes,65,"Built to go all out—in the gym, on the playground, on the turf. They're super cushiony, lightweight, and durable., Breathable mesh upper with molded leather overlays for added durability,Stretch bungee laces for easy on/off & a secure fit,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026698,Lace type: Stretch elastic,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_outhustle_2_al_running_shoes/3026698.html?dwvar_3026698_color=003
Boys' UA Harper 9 TPU Jr. Baseball Cleats,80,"Synthetic upper is light, breathable & super-durable,Strategic design for increased easy of entry,Full-length EVA midsole for underfoot cushioning & comfort,Lightweight, molded TPU cleat plate provides premium comfort & superior traction on turf & dirt,Regular,Style #: 3027453,Imported",https://www.underarmour.ca/en-ca/p/baseball/boys_ua_harper_9_tpu_jr._baseball_cleats/3027453.html?dwvar_3027453_color=001
Boys' Pre-School UA Pursuit 3 AC Big Logo Running Shoes,54.97 - 70,"You wear them all day, so we built them to stay comfortable all day, with mesh for breathability and soft-on-your-feet cushioning., Lightweight mesh upper delivers complete breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Adjustable hook & loop strap closure for easy on & off,EVA sockliner provides soft, step-in comfort,Cushioned EVA midsole for all-day comfort,Tire inspired outsole pattern provides ultimate flex & superior traction,Regular,Style #: 3026696,Lace type: Stretch bungee with hook & loop strap,Imported,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_pursuit_3_ac_big_logo_running_shoes/3026696.html?dwvar_3026696_color=302
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028565,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/sportswear/grade_school_ua_slipspeed_training_shoes/3028565.html?dwvar_3028565_color=001
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028565,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/sportswear/grade_school_ua_slipspeed_training_shoes/3028565.html?dwvar_3028565_color=401
Boys' Pre-School UA Pursuit 3 AC Big Logo Running Shoes,54.97 - 70,"You wear them all day, so we built them to stay comfortable all day, with mesh for breathability and soft-on-your-feet cushioning., Lightweight mesh upper delivers complete breathability,Foam padding placed around your ankle collar & under the tongue for an incredibly comfortable fit & feel,Adjustable hook & loop strap closure for easy on & off,EVA sockliner provides soft, step-in comfort,Cushioned EVA midsole for all-day comfort,Tire inspired outsole pattern provides ultimate flex & superior traction,Regular,Style #: 3026696,Lace type: Stretch bungee with hook & loop strap,Imported,Machine wash cold with like colors,Use only non-chlorine bleach when needed,Tumble dry low,Do not iron,Do not use softeners,Do not dry clean",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_pursuit_3_ac_big_logo_running_shoes/3026696.html?dwvar_3026696_color=001
Boys' Grade School UA Speed Swift Running Shoes,80,"Built insanely light and supportive so nothing will hold you back the second coach blows that whistle., Lightweight, translucent mesh upper with sublimated speed graphic is super-breathable,Plush sockliner maintains it's shape for all-day comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole provides traction & durability with flexibility where you need it,Regular,Style #: 3028031,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_speed_swift_running_shoes/3028031.html?dwvar_3028031_color=002
Boys' Grade School UA Speed Swift Running Shoes,80,"Built insanely light and supportive so nothing will hold you back the second coach blows that whistle., Lightweight, translucent mesh upper with sublimated speed graphic is super-breathable,Plush sockliner maintains it's shape for all-day comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole provides traction & durability with flexibility where you need it,Regular,Style #: 3028031,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_speed_swift_running_shoes/3028031.html?dwvar_3028031_color=400
Boys' UA Highlight 2 RM Jr. Football Cleats,75,"The Highlight provides powerful support to help you play with unstoppable speed. Even though it's super-high cut, it's still incredibly light and breathable, so you can stay explosive every snap., Performance synthetic upper & textile collar provide a lightweight fit, mobility & durable support,Open-holed mesh tongue for enhanced ventilation,Die-cut EVA sockliner for excellent comfort & durability under the foot,Rubber molded cleats provide aggressive traction on all surfaces with a lightweight, comfortable feel,Regular,Style #: 3027322,Imported",https://www.underarmour.ca/en-ca/p/football/boys_ua_highlight_2_rm_jr._football_cleats/3027322.html?dwvar_3027322_color=100
Pre-School Curry 12 'Gravity' Basketball Shoes,115,"You're in his orbit. Stephen is a force—pulling his team together and disrupting defenses. Curry 12 'Gravity' defies physics with UA Flow's anti-gravity grip and an explosion of high-vis color., Breathable engineered mesh upper with durable overlays for comfort & control through dynamic movements,External 3D-molded TPU heel counter for enhanced fit & support,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for durability & traction on the court,Regular,Style #: 3027879,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/pre-school_curry_12_gravity_basketball_shoes/3027879.html?dwvar_3027879_color=100
Boys' Infant UA Assert 10 AC Running Shoes,60,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026184,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_infant_ua_assert_10_ac_running_shoes/3026184.html?dwvar_3026184_color=006
Boys' UA Highlight 2 RM Jr. Football Cleats,75,"The Highlight provides powerful support to help you play with unstoppable speed. Even though it's super-high cut, it's still incredibly light and breathable, so you can stay explosive every snap., Performance synthetic upper & textile collar provide a lightweight fit, mobility & durable support,Open-holed mesh tongue for enhanced ventilation,Die-cut EVA sockliner for excellent comfort & durability under the foot,Rubber molded cleats provide aggressive traction on all surfaces with a lightweight, comfortable feel,Regular,Style #: 3027322,Imported",https://www.underarmour.ca/en-ca/p/football/boys_ua_highlight_2_rm_jr._football_cleats/3027322.html?dwvar_3027322_color=001
Boys' Infant UA Assert 10 AC Running Shoes,60,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026184,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_infant_ua_assert_10_ac_running_shoes/3026184.html?dwvar_3026184_color=401
Pre-School Curry 3Z 24 Basketball Shoes,90,"These are the shoes you're going to go back to again and again, all season long. A durable rubber outsole, leather overlays, and lock-down webbed lacing make them tough enough to keep up with every cut, drag, and drive., Super-comfortable upper with mix of leather & mesh for durability & breathability where you need it,Plush foam sockliner for increased underfoot comfort,Full-length Micro G® midsole turns cushioned landings into explosive takeoffs,Full rubber outsole for enhanced traction & durability,Regular,Style #: 3027628,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/curry_brand_shoes_and_gear/pre-school_curry_3z_24_basketball_shoes/3027628.html?dwvar_3027628_color=002
Grade School UA SlipSpeed™ Printed Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028606,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/sportswear/grade_school_ua_slipspeed_printed_training_shoes/3028606.html?dwvar_3028606_color=101
Boys' Infant UA Assert 10 AC Running Shoes,60,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Regular,Style #: 3026184,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_infant_ua_assert_10_ac_running_shoes/3026184.html?dwvar_3026184_color=001
Grade School Project Rock 7 Training Shoes,165,"UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,Plush foam on the inside of the ankle collar for maximum comfort,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027602,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_project_rock_7_training_shoes/3027602.html?dwvar_3027602_color=001
Grade School Project Rock 7 Training Shoes,165,"UA Clone upper provides an ultra-precise fit that expands & contracts for seamless comfort & support,Plush foam on the inside of the ankle collar for maximum comfort,External, molded TPU heel counter helps stabilize & lockdown the heel to enable mobility in the forefoot,Responsive UA HOVR™ cushioning reduces impact, returns energy & helps propel you forward,Strategic perforations within the UA HOVR™ foam for a more lightweight feel,UA TriBase™ maximizes ground contact, promotes natural motion & provides flexibility to grip during lifts,Durable outsole rubber with toe cap wraps up for support & protection through planks & other HIIT training,Regular,Style #: 3027602,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_project_rock_7_training_shoes/3027602.html?dwvar_3027602_color=003
Boys' Grade School UA Rogue 4 Running Shoes,66.97 - 85,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Engineered mesh upper is lightweight & breathable,External heel counter for increased stability,Plush sockliner maintains it's shape for all-day comfort,Dual density Charged Cushioning® midsole for the ultimate blend of comfort & explosive energy return,Solid rubber outsole with strategically placed pods for added durability in high-abrasion areas​,Regular,Style #: 3027106,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_rogue_4_running_shoes/3027106.html?dwvar_3027106_color=001
Boys' Grade School UA Rogue 4 Running Shoes,66.97 - 85,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Engineered mesh upper is lightweight & breathable,External heel counter for increased stability,Plush sockliner maintains it's shape for all-day comfort,Dual density Charged Cushioning® midsole for the ultimate blend of comfort & explosive energy return,Solid rubber outsole with strategically placed pods for added durability in high-abrasion areas​,Regular,Style #: 3027106,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_rogue_4_running_shoes/3027106.html?dwvar_3027106_color=004
Boys' Grade School UA Rogue 4 Running Shoes,66.97 - 85,"We paired lightweight, breathable mesh with our Charged Cushioning® midsole for amazing responsiveness, maximum impact absorption, and a snappy feel that keeps you running and running., Engineered mesh upper is lightweight & breathable,External heel counter for increased stability,Plush sockliner maintains it's shape for all-day comfort,Dual density Charged Cushioning® midsole for the ultimate blend of comfort & explosive energy return,Solid rubber outsole with strategically placed pods for added durability in high-abrasion areas​,Regular,Style #: 3027106,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_grade_school_ua_rogue_4_running_shoes/3027106.html?dwvar_3027106_color=002
Pre-School UA Lockdown 7 Basketball Shoes,65,"These are light, comfortable, and tough enough to last all season—making them a go-to court shoe year after year., Durable synthetic upper with mesh panels for added breathability & comfort,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for traction & durability,Regular,Style #: 3028514,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/hot_fashion/pre-school_ua_lockdown_7_basketball_shoes/3028514.html?dwvar_3028514_color=102
Pre-School UA Lockdown 7 Basketball Shoes,65,"These are light, comfortable, and tough enough to last all season—making them a go-to court shoe year after year., Durable synthetic upper with mesh panels for added breathability & comfort,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for traction & durability,Regular,Style #: 3028514,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/hot_fashion/pre-school_ua_lockdown_7_basketball_shoes/3028514.html?dwvar_3028514_color=001
Pre-School UA Lockdown 7 Basketball Shoes,65,"These are light, comfortable, and tough enough to last all season—making them a go-to court shoe year after year., Durable synthetic upper with mesh panels for added breathability & comfort,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for traction & durability,Regular,Style #: 3028514,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/hot_fashion/pre-school_ua_lockdown_7_basketball_shoes/3028514.html?dwvar_3028514_color=600
Pre-School UA Lockdown 7 Basketball Shoes,65,"These are light, comfortable, and tough enough to last all season—making them a go-to court shoe year after year., Durable synthetic upper with mesh panels for added breathability & comfort,EVA midsole delivers a lightweight & responsive ride,Rubber outsole for traction & durability,Regular,Style #: 3028514,Lace type: Standard tie,Imported",https://www.underarmour.ca/en-ca/p/hot_fashion/pre-school_ua_lockdown_7_basketball_shoes/3028514.html?dwvar_3028514_color=004
Boys' UA Locker IV Slides,22,"Quick drying one-piece performance molded EVA slide, perfect for locker room or poolside use,Strap, footbed & outsole are all engineered to transport water away from the foot,Regular,Style #: 3023787,Imported",https://www.underarmour.ca/en-ca/p/sandals_and_slides/boys_ua_locker_iv_slides/3023787.html?dwvar_3023787_color=100
Boys' UA Locker IV Slides,22,"Quick drying one-piece performance molded EVA slide, perfect for locker room or poolside use,Strap, footbed & outsole are all engineered to transport water away from the foot,Regular,Style #: 3023787,Imported",https://www.underarmour.ca/en-ca/p/sandals_and_slides/boys_ua_locker_iv_slides/3023787.html?dwvar_3023787_color=001
Grade School UA SlipSpeed™ Printed Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028654,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_printed_training_shoes/3028654.html?dwvar_3028654_color=001
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=106
Grade School UA SlipSpeed™ Training Shoes,100,"These are the most versatile training shoes we've ever made. They feel great, feel cool, cushion better, fit perfectly, handle your toughest training, AND have a heel that converts easily from recover mode to train mode., UA FLOW CUSHIONING: Unmatched comfort, ground contact & traction—no squeaks,BREATHABLE UPPER: Reinforced supportive material with engineered venting,BOA FIT SYSTEM: A personalized fit, one click at a time, with a 12-point lockdown system,ISO-CHILL PADDED INTERIOR: Heel to toe interior foam padding with cool-to-the-touch Iso-Chill technology,MACHINE WASHABLE: We made it easy—put them in the wash to keep them fresh & clean*,CONVERTIBLE HEEL: Go from train mode to recover mode,*Laundry bag not included,Regular,Style #: 3028566,Lace type: BOA™,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/grade_school_ua_slipspeed_training_shoes/3028566.html?dwvar_3028566_color=103
Boys' Pre-School UA Assert 10 AC Wide Running Shoes,70,"Your ultimate lightweight, do-everything shoes—with soft cushioning for a smooth ride and synthetic overlays for more support., Lightweight, breathable mesh upper with synthetic overlays for added durability & support,Hook & loop strap for easy on & off,EVA sockliner provides soft, step-in comfort,One-piece EVA midsole turns cushioned landings into explosive takeoffs,Lightweight, durable outsole,Wide,Style #: 3026186,Lace type: Standard tie with hook & loop strap,Imported,Wide Sizing built to better fit athletes with wide feet",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_assert_10_ac_wide_running_shoes/3026186.html?dwvar_3026186_color=001
Grade School UA Jet '23 Basketball Shoes,75,"Locked in and ready for takeoff, the UA Jet is all about performance. A Micro G® midsole gives you the cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Full-length Micro G® midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026635,Weight: 9.6 oz.,Lace type: Standard tie,Imported,Wash inside out with all zippers & closures secured,Machine wash cold with like colors,Do not use softeners or scented detergents,Do not bleach,Tumble dry low & remove promptly, do not use dryer sheets,Do not iron,Do not dry clean",https://www.underarmour.ca/en-ca/p/basketball/grade_school_ua_jet_23_basketball_shoes/3026635.html?dwvar_3026635_color=004
Grade School UA Jet '23 Basketball Shoes,75,"Locked in and ready for takeoff, the UA Jet is all about performance. A Micro G® midsole gives you the cushioning you need, while the durable upper looks great on and off the court., Mixed-material upper for enhanced durability, breathability & support where you need it,Plush foam sockliner for increased underfoot comfort,Full-length Micro G® midsole turns cushioned landings into explosive takeoffs,Durable rubber outsole uses anatomical traction pattern for superior grip & flexibility,Regular,Style #: 3026635,Weight: 9.6 oz.,Lace type: Standard tie,Imported,Wash inside out with all zippers & closures secured,Machine wash cold with like colors,Do not use softeners or scented detergents,Do not bleach,Tumble dry low & remove promptly, do not use dryer sheets,Do not iron,Do not dry clean",https://www.underarmour.ca/en-ca/p/basketball/grade_school_ua_jet_23_basketball_shoes/3026635.html?dwvar_3026635_color=005
Boys' Pre-School UA Surge 4 AC Running Shoes,65,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027104,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_surge_4_ac_running_shoes/3027104.html?dwvar_3027104_color=003
Boys' Pre-School UA Surge 4 AC Running Shoes,65,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027104,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_surge_4_ac_running_shoes/3027104.html?dwvar_3027104_color=004
Boys' Pre-School UA Surge 4 AC Running Shoes,65,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027104,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_surge_4_ac_running_shoes/3027104.html?dwvar_3027104_color=001
Boys' Pre-School UA Surge 4 AC Running Shoes,65,"These shoes are going to feel cushioned and comfortable, but also light and breathable. Why? Because when you never slow down, that's what you need., Lightweight, breathable mesh upper,TPU heel overlay for added durability & support,Adjustable hook & loop strap closure for easy on & off,Full-length EVA sockliner for added comfort & a custom fit,Cushioned EVA midsole for all-day comfort,Lightweight, durable outsole,Regular,Style #: 3027104,Lace type: Standard tie with hook & loop strap,Imported",https://www.underarmour.ca/en-ca/p/running_and_training/boys_pre-school_ua_surge_4_ac_running_shoes/3027104.html?dwvar_3027104_color=002
